"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"003G246600",945.531383596662,-0.153523192422473,0.151357303307617,-1.01430977605655,0.310434960687008,0.604743415824662
"003G247000",3075.81986918147,0.178536727268451,0.148358169823672,1.20341688954944,0.228815035277189,0.523685729184338
"003G247200",7391.26456797463,0.257163145703883,0.454047567123596,0.566379305439337,0.571135959639285,0.795872350497587
"003G247550",2575.18402214763,0.203241877773232,0.441342165606742,0.460508633916322,0.645151175674647,0.838701168826725
"003G247601",978.427141248417,0.574220360072419,0.414412696474356,1.38562443901366,0.165861611719715,0.452460763104907
"003G247651",2819.19665064517,0.574680622271725,0.440415605962187,1.3048598062646,0.191940589854746,0.483636137760416
"003G247700",3491.97980706757,-0.529342440010538,0.315008528992275,-1.6804066915392,0.0928782150034562,0.341625749421371
"003G247900",987.010206645918,0.0748995188370447,0.190931154295615,0.392285476476402,0.694847293507435,0.864347140377798
"003G248000",337.475755852329,0.11457034050074,0.148954478962267,0.769163447107645,0.441796286885644,0.709260423869396
"003G248025",451.13891190296,-2.75529029369906,0.605156826912037,-4.55301860801706,5.28815936318059e-06,0.0018885993812441
"003G248050",57.7780876831434,0.272518325176936,0.705638264348501,0.386201172676691,0.699347685322938,0.866397733669116
"003G248075",1472.67918606358,0.247401062499235,0.248570015157155,0.995297290153113,0.319591695359576,0.614105004753859
"003G248200",83.0886491810482,-0.00878561013307151,0.859579809948316,-0.0102208195578718,0.991845107859944,0.997450681856858
"003G248400",313.136982373905,0.216486686026962,0.203167124931926,1.06555962781626,0.286622757511099,0.583716216436231
"003G248500",1771.926296467,-0.721968589127091,0.20341256565557,-3.54928215373661,0.000386282935973186,0.0227516482460601
"003G248700",1084.34564569962,0.468817564394964,0.293455384205355,1.597576972951,0.110137154541481,0.371432664536386
"003G248800",215.528499074119,-0.00953081292499262,0.22514293417597,-0.0423322764264208,0.966233815472278,0.9882528037148
"003G248900",381.213444658606,0.0028806481839393,0.255440226612139,0.0112771908408666,0.991002294253171,0.997170797770875
"003G249000",792.0433422341,0.531990363591049,0.277654926507565,1.91601269346307,0.055363480010458,0.269615646554994
"003G249100",696.463708538154,0.165377805727531,0.215588335034454,0.767099971810172,0.443022078697294,0.709988123812878
"003G249300",639.981877054157,0.26130995877077,0.284995976805018,0.916889991571872,0.359200289045232,0.648000150769192
"003G249600",835.065216164937,-0.176862590324544,0.197077582995803,-0.897426219847187,0.369491526650842,0.657296372788267
"003G249800",5528.14010225897,-0.183696145450505,0.207646791768223,-0.88465679573585,0.376341764232839,0.662843126800039
"003G249900",870.160541377825,-0.130641811674101,0.285465497973328,-0.45764483834858,0.647207624284807,0.839340521599605
"003G250200",303.814041406238,0.193554372869729,0.356190208376811,0.54340172278113,0.586853239802985,0.804571717866461
"003G250400",1937.74375193929,0.557747926412635,0.305916215890981,1.82320484315679,0.0682723718266326,0.298086324313983
"003G250800",855.303544287683,0.224336806559432,0.19566851677418,1.14651457606917,0.251582299618703,0.548451746701309
"003G250866",1581.78690691137,0.0443558042529436,0.0964036616381164,0.460104974222329,0.645440873861618,0.838793156713927
"003G251000",613.662962700394,0.534665339058636,0.372393377553753,1.43575415484251,0.151072309338193,0.432738669419353
"003G251300",820.719803265608,0.365995610978751,0.202938556366598,1.80347991791958,0.0713128765320322,0.303678636304245
"003G251400",736.851268518011,-1.2125378146586,0.504750344689406,-2.40225257380404,0.0162944534951909,0.147670046685659
"003G251500",2425.4644215299,-0.201290875300075,0.34134793038176,-0.589694143084312,0.555395722557051,0.784627447669041
"003G251600",3425.67637181572,-0.144810302799712,0.126261839555823,-1.14690474421361,0.251420991726471,0.548425141741051
"003G252000",1850.74852138873,-0.259492958882388,0.247611508938034,-1.04798423948593,0.294645868281459,0.590733104095706
"003G252300",415.847515771571,-0.085174258118215,0.129121892634731,-0.659642268094398,0.509483422880501,0.752865320426319
"003G252400",865.53274940941,-0.10081417983215,0.294434801388569,-0.34239899412945,0.732050645370378,0.884569641678305
